"spkid","H","diameter","albedo","rot_per","GM","BV","UB","IR","epoch","epoch_mjd","e","a","q","i","om","w","ma","ad","tp","per"
3756759,25.70,,,,,,,,2460600.5,60600,0.5077,2.211,1.088,0.81,3.77,332.10,171.47,3.33,2460028.57,1.2e+03
3756757,24.60,,,,,,,,2457605.5,57605,0.4605,2.107,1.137,9.27,123.86,171.08,6.57,3.08,2457585.12,1.12e+03
3756785,23.46,,,,,,,,2460600.5,60600,0.4913,2.11,1.073,5.26,216.44,94.37,242.29,3.15,2460966.64,1.12e+03
3756786,20.50,,,,,,,,2460600.5,60600,0.2703,1.766,1.289,19.66,150.67,160.15,182.80,2.24,2461022.49,857
3756789,25.10,,,,,,,,2460600.5,60600,0.1115,1.204,1.070,10.24,141.67,195.14,54.56,1.34,2460527.32,483
3756790,24.50,,,,,,,,2460600.5,60600,0.4765,2.161,1.131,9.78,317.88,339.65,214.20,3.19,2461070.32,1.16e+03
3756787,26.00,,,,,,,,2460600.5,60600,0.5432,1.906,0.871,2.62,317.51,53.78,25.14,2.94,2460533.36,961
3756791,23.00,,,,,,,,2460600.5,60600,0.5342,2.455,1.144,7.21,130.71,217.57,39.82,3.77,2460445.08,1.41e+03
3756792,24.09,,,,,,,,2460600.5,60600,0.1225,1.233,1.082,10.15,126.88,127.75,48.55,1.38,2460533.09,500
3756793,20.49,0.647,0.024,,,,,,2460600.5,60600,0.7699,2.855,0.657,10.40,192.26,199.41,241.42,5.05,2461180.74,1.76e+03
3756794,21.60,,,,,,,,2460600.5,60600,0.5127,2.26,1.102,17.50,152.31,215.12,133.78,3.42,2460139.22,1.24e+03
3756795,23.27,,,,,,,,2460600.5,60600,0.4443,1.938,1.077,4.46,308.69,340.13,23.77,2.80,2460535.45,985
3756910,22.60,,,,,,,,2460600.5,60600,0.4179,2.034,1.184,9.75,236.89,50.78,302.63,2.88,2460769.34,1.06e+03
3756911,23.83,,,,,,,,2460600.5,60600,0.2188,1.304,1.018,8.62,152.20,204.58,148.81,1.59,2460375.80,544
3756918,22.60,,,,,,,,2460600.5,60600,0.3165,1.697,1.160,12.64,125.51,246.46,226.62,2.23,2460899.66,807
3756912,23.60,,,,,,,,2460600.5,60600,0.5143,2.291,1.113,10.41,125.82,212.86,124.65,3.47,2460162.06,1.27e+03
3756915,23.50,,,,,,,,2460600.5,60600,0.3915,1.498,0.911,8.34,115.16,284.83,123.14,2.08,2460371.46,670
3756919,24.40,,,,,,,,2460600.5,60600,0.4481,2.141,1.182,6.20,308.04,1.76,223.59,3.10,2461034.06,1.14e+03
3756917,24.90,,,,,,,,2457604.5,57604,0.5806,2.412,1.012,4.13,133.17,220.25,350.91,3.81,2457639.03,1.37e+03
3756913,18.74,,,,,,,,2460600.5,60600,0.5016,2.56,1.276,29.46,139.70,250.23,342.19,3.84,2460674.48,1.5e+03
3756914,20.16,,,76,,,,,2460600.5,60600,0.5662,2.655,1.152,14.79,344.67,341.40,321.59,4.16,2460769.15,1.58e+03
3756920,22.10,,,,,,,,2460600.5,60600,0.4717,2.135,1.128,7.76,306.58,322.13,240.36,3.14,2460979.20,1.14e+03
3756932,22.33,,,,,,,,2460600.5,60600,0.4177,2.102,1.224,4.97,350.20,341.96,244.73,2.98,2460956.97,1.11e+03
3756933,22.90,,,,,,,,2460600.5,60600,0.4877,2.426,1.243,6.25,109.05,218.31,57.96,3.61,2460378.23,1.38e+03
3756934,23.00,,,,,,,,2460600.5,60600,0.4605,0.801,0.432,15.20,130.23,22.49,297.14,1.17,2460646.22,262
3756935,24.60,,,,,,,,2460600.5,60600,0.2605,1.238,0.915,4.48,129.91,274.89,283.38,1.56,2460707.56,503
3756947,21.90,,,,,,,,2460600.5,60600,0.2427,1.056,0.799,15.04,340.57,195.14,331.55,1.31,2460631.80,396
3756945,22.50,,,,,,,,2460600.5,60600,0.5980,2.717,1.092,7.27,144.29,232.18,285.62,4.34,2460938.53,1.64e+03
3756946,24.70,,,,,,,,2460600.5,60600,0.1624,1.075,0.901,8.81,129.95,305.38,23.26,1.25,2460574.18,407
3756948,26.60,,,,,,,,2457604.5,57604,0.6076,2.538,0.996,2.38,138.99,135.68,7.94,4.08,2457571.92,1.48e+03
3756949,21.43,,,,,,,,2460600.5,60600,0.5629,1.13,0.494,5.67,109.58,79.21,0.10,1.77,2460600.38,439
3756997,21.17,,,,,,,,2460600.5,60600,0.4363,2.173,1.225,9.11,149.71,213.30,190.82,3.12,2461150.16,1.17e+03
3756998,20.50,,,,,,,,2460600.5,60600,0.4015,2.17,1.299,7.91,44.82,264.13,211.04,3.04,2461083.58,1.17e+03
3756999,20.03,0.479,0.077,,,,,,2460600.5,60600,0.5618,2.169,0.951,16.85,289.92,116.17,178.98,3.39,2460020.23,1.17e+03
3757000,22.10,,,,,,,,2460600.5,60600,0.3884,1.449,0.886,13.49,149.61,242.05,205.54,2.01,2460873.77,637
3757001,18.90,1.349,0.029,16.17,,,,,2460600.5,60600,0.6769,2.841,0.918,16.33,97.57,312.40,236.79,4.76,2461199.21,1.75e+03
3757046,23.90,,,,,,,,2460600.5,60600,0.5061,1.641,0.811,2.80,310.41,89.36,290.57,2.47,2460748.59,768
3757048,26.10,,,,,,,,2460600.5,60600,0.6363,2.36,0.858,1.70,307.84,66.74,81.50,3.86,2460300.69,1.32e+03
3757049,27.00,,,,,,,,2457609.5,57609,0.5441,2.155,0.982,7.19,135.79,212.79,351.83,3.33,2457635.74,1.16e+03
3757198,21.86,,,,,,,,2460600.5,60600,0.4825,2.335,1.208,6.40,23.85,313.73,103.81,3.46,2460224.77,1.3e+03
3757196,24.00,,,,,,,,2457609.5,57609,0.6477,2.509,0.884,6.08,110.91,136.87,14.27,4.13,2457551.97,1.45e+03
3757199,23.50,,,,,,,,2460600.5,60600,0.5586,2.457,1.084,3.60,343.00,15.44,35.09,3.83,2460463.39,1.41e+03
3757197,25.40,,,,,,,,2457609.5,57609,0.6297,2.503,0.927,1.91,237.04,135.31,348.50,4.08,2457655.70,1.45e+03
3757201,23.20,,,,,,,,2460600.5,60600,0.5840,2.736,1.138,30.28,313.95,329.78,298.28,4.33,2460883.91,1.65e+03
3757200,24.20,,,,,,,,2457609.5,57609,0.4174,2.071,1.207,9.46,131.90,157.73,10.13,2.94,2457578.86,1.09e+03
3757202,23.59,,,1.55,,,,,2460600.5,60600,0.2561,1.202,0.894,16.48,135.09,107.79,125.52,1.51,2460432.76,481
3757291,20.60,,,,,,,,2460600.5,60600,0.7179,1.83,0.516,16.81,180.67,18.67,148.84,3.14,2460226.65,904
3757285,21.13,,,,,,,,2460600.5,60600,0.2976,1.783,1.253,26.31,314.90,93.77,93.49,2.31,2460374.64,870
3757287,24.40,,,,,,,,2457608.5,57608,0.4586,2.118,1.147,9.08,122.75,165.04,9.60,3.09,2457578.46,1.13e+03
3757293,20.53,,,,,,,,2457609.5,57609,0.5980,3.135,1.260,29.80,304.29,85.79,340.90,5.01,2457717.07,2.03e+03
3757292,26.00,,,,,,,,2457609.5,57609,0.5832,2.443,1.018,2.10,279.49,358.48,8.77,3.87,2457575.52,1.4e+03
3757288,21.21,0.196,0.153,,,,,,2460600.5,60600,0.6175,2.462,0.942,3.58,343.53,56.56,21.04,3.98,2460518.06,1.41e+03
3757289,22.10,,,,,,,,2460600.5,60600,0.5752,1.891,0.804,9.30,129.28,288.00,17.96,2.98,2460553.11,950
3757290,26.70,,,,,,,,2457609.5,57609,0.3807,1.66,1.028,3.06,140.05,148.02,12.90,2.29,2457581.51,781
3757286,23.88,,,,,,,,2457610.5,57610,0.0984,1.216,1.096,25.09,313.17,350.87,11.70,1.34,2457594.58,490
3757294,21.96,,,,,,,,2460600.5,60600,0.4282,1.657,0.947,4.70,176.75,225.47,262.99,2.37,2460810.42,779
3757295,23.40,,,,,,,,2457611.5,57611,0.5284,1.41,0.665,5.42,114.34,312.19,315.02,2.15,2457687.88,611
3757296,21.60,,,,,,,,2460600.5,60600,0.4020,2.154,1.288,7.92,344.68,302.39,225.40,3.02,2461032.34,1.16e+03
3757297,22.40,,,,,,,,2460600.5,60600,0.4303,2.155,1.228,8.33,169.14,137.51,215.33,3.08,2461064.85,1.16e+03
3757298,22.78,,,,,,,,2460600.5,60600,0.4239,2.087,1.202,4.69,101.42,238.95,251.42,2.97,2460932.69,1.1e+03
3757399,25.50,,,,,,,,2460600.5,60600,0.6237,2.619,0.985,2.88,109.45,173.24,342.94,4.25,2460673.84,1.55e+03
3757396,19.51,,,,,,,,2460600.5,60600,0.5217,1.844,0.882,33.13,335.93,219.03,167.14,2.81,2460176.00,914
3757397,22.70,,,,,,,,2460600.5,60600,0.4342,2.226,1.260,13.08,332.82,359.36,162.02,3.19,2460054.38,1.21e+03
3757398,21.10,,,,,,,,2460600.5,60600,0.5362,1.663,0.771,7.85,18.18,53.83,246.80,2.55,2460846.74,783
3757400,24.00,,,,,,,,2457611.5,57611,0.6212,2.479,0.939,2.88,100.98,280.51,346.19,4.02,2457666.19,1.43e+03
3757407,23.40,,,,,,,,2457614.5,57614,0.4911,2.51,1.278,1.37,14.52,292.45,4.01,3.74,2457598.33,1.45e+03
3757411,19.42,,,,,,,,2460600.5,60600,0.7866,2.267,0.484,4.25,79.67,118.32,163.54,4.05,2460033.93,1.25e+03
3757410,24.49,,,0.1375,,,,,2460600.5,60600,0.2853,1.012,0.723,10.47,327.59,118.37,278.69,1.30,2460684.45,372
3757409,24.60,,,,,,,,2457613.5,57613,0.5368,2.291,1.061,8.30,327.13,14.13,354.95,3.52,2457631.26,1.27e+03
3757412,23.80,,,,,,,,2460600.5,60600,0.4655,2.236,1.195,2.04,43.43,275.47,160.71,3.28,2460055.24,1.22e+03
3757413,23.60,,,,,,,,2460600.5,60600,0.5373,2.455,1.136,3.42,70.56,228.23,53.05,3.77,2460393.50,1.4e+03
3757423,22.30,,,,,,,,2460600.5,60600,0.4793,2.134,1.111,8.09,149.82,175.68,226.36,3.16,2461023.09,1.14e+03
3757424,22.10,,,,,,,,2460600.5,60600,0.3813,1.896,1.173,12.70,342.41,23.70,28.24,2.62,2460525.69,954
3757425,21.19,,,,,,,,2460600.5,60600,0.4982,1.37,0.687,5.84,39.46,45.56,323.02,2.05,2460660.67,586
3757427,21.59,,,,,,,,2460600.5,60600,0.1468,1.379,1.177,8.67,231.05,24.32,74.44,1.58,2460478.16,592
3757575,20.05,,,,,,,,2457602.5,57602,0.4834,2.363,1.221,27.70,118.14,287.69,333.98,3.51,2457698.39,1.33e+03
3757577,23.00,,,,,,,,2457606.5,57606,0.4623,2.212,1.189,5.42,196.07,69.71,16.56,3.23,2457551.25,1.2e+03
3757565,18.70,,,,,,,,2460600.5,60600,0.4970,2.137,1.075,20.17,345.89,277.29,258.47,3.20,2460922.23,1.14e+03
3757564,21.57,,,,,,,,2460600.5,60600,0.4074,2.11,1.250,7.04,86.38,229.07,240.74,2.97,2460971.27,1.12e+03
3757566,19.34,,,19.9,,,,,2460600.5,60600,0.3764,1.687,1.052,26.85,266.93,126.64,226.81,2.32,2460896.57,800
3757594,22.17,0.310,0.020,,,,,,2460600.5,60600,0.5798,2.701,1.135,13.43,223.85,67.15,307.21,4.27,2460838.27,1.62e+03
3757692,21.90,,,,,,,,2460600.5,60600,0.4677,2.24,1.192,8.38,155.53,153.16,164.98,3.29,2460039.46,1.22e+03
3759679,24.16,,,,,,,,2457609.5,57609,0.5605,2.668,1.173,1.04,1.36,323.28,359.56,4.16,2457611.44,1.59e+03
3757595,18.96,,,,,,,,2460600.5,60600,0.3891,1.97,1.204,11.60,17.27,348.61,333.56,2.74,2460674.67,1.01e+03
3757693,19.20,0.661,0.093,,,,,,2460600.5,60600,0.9048,2.231,0.212,23.32,259.38,190.72,145.97,4.25,2460107.11,1.22e+03
3757726,23.28,,,,,,,,2457629.5,57629,0.6003,2.284,0.913,2.57,159.10,114.48,14.82,3.65,2457577.62,1.26e+03
3757727,22.80,,,,,,,,2460600.5,60600,0.4605,1.278,0.690,8.09,317.36,113.56,183.79,1.87,2460858.80,528
3757728,25.10,,,,,,,,2460600.5,60600,0.2419,0.9457,0.717,14.76,334.83,119.56,212.02,1.17,2460738.58,336
3757729,24.10,,,,,,,,2460600.5,60600,0.2457,1.431,1.080,3.96,174.29,198.48,248.76,1.78,2460793.77,625
3757743,24.50,,,,,,,,2460600.5,60600,0.3088,1.676,1.159,7.30,326.96,10.46,267.33,2.19,2460804.52,793
3757744,21.80,,,,,,,,2460600.5,60600,0.4988,2.493,1.249,3.04,194.13,173.96,14.94,3.74,2460540.82,1.44e+03
3757746,25.00,,,,,,,,2460600.5,60600,0.4432,1.995,1.111,1.16,227.12,127.00,313.01,2.88,2460734.87,1.03e+03
3757747,25.80,,,,,,,,2460600.5,60600,0.3650,1.66,1.054,2.94,160.40,152.42,299.22,2.27,2460732.38,781
3757748,22.70,,,,,,,,2460600.5,60600,0.5412,2.281,1.046,2.28,231.33,143.61,120.08,3.52,2460180.80,1.26e+03
3757873,23.70,,,,,,,,2460600.5,60600,0.2738,1.326,0.963,3.63,101.25,174.83,157.00,1.69,2460357.32,558
3757876,23.30,,,,,,,,2460600.5,60600,0.2544,1.522,1.135,9.84,147.23,233.47,92.02,1.91,2460425.11,686
3757874,23.10,,,,,,,,2460600.5,60600,0.4043,2.146,1.278,3.07,357.63,336.69,212.72,3.01,2461070.24,1.15e+03
3757875,24.70,,,,,,,,2460600.5,60600,0.3319,1.611,1.076,4.00,343.30,12.63,344.52,2.15,2460632.62,747
3757878,25.80,,,,,,,,2457629.5,57629,0.7363,1.883,0.496,2.60,155.03,284.62,340.70,3.27,2457680.10,944
3757900,18.24,1.862,0.011,,,,,,2460600.5,60600,0.7220,2.777,0.772,19.21,327.42,153.30,253.24,4.78,2461101.85,1.69e+03
3757895,21.17,,,,,,,,2460600.5,60600,0.5729,2.222,0.949,17.83,306.81,107.67,136.66,3.50,2460141.22,1.21e+03
3757898,22.10,,,,,,,,2460600.5,60600,0.4413,2.2,1.229,6.44,142.42,202.87,171.49,3.17,2460032.93,1.19e+03
3757901,25.80,,,0.44616,,,,,2460600.5,60600,0.2655,1.396,1.026,1.40,170.04,201.21,313.86,1.77,2460677.75,603
3758259,18.90,,,,,,,,2460600.5,60600,0.8116,2.629,0.495,29.48,353.51,214.48,355.85,4.76,2460618.43,1.56e+03
3758247,21.57,,,,,,,,2460600.5,60600,0.2155,1.322,1.037,35.58,351.14,242.54,219.21,1.61,2460817.71,555
3758249,21.33,,,,,,,,2460600.5,60600,0.4280,2.135,1.221,2.40,132.34,254.35,204.95,3.05,2461091.10,1.14e+03
3758248,22.10,,,,,,,,2460600.5,60600,0.2429,1.178,0.892,17.30,351.21,236.12,221.24,1.46,2460780.53,467
3758255,22.33,,,,,,,,2460600.5,60600,0.5982,2.16,0.868,2.52,327.28,100.38,174.86,3.45,2460037.35,1.16e+03
3758257,20.25,,,3.1303,,,,,2460600.5,60600,0.3179,1.384,0.944,10.43,323.03,160.62,239.58,1.82,2460799.41,595
3758252,22.60,,,,,,,,2460600.5,60600,0.5059,2.471,1.221,8.13,153.59,219.70,24.07,3.72,2460505.63,1.42e+03
3758250,25.10,,,,,,,,2457634.5,57634,0.5629,1.845,0.806,6.00,169.95,248.30,337.10,2.88,2457692.71,915
3758254,23.70,,,,,,,,2460600.5,60600,0.3138,1.344,0.922,18.85,335.39,84.19,30.04,1.77,2460553.02,569
3758256,22.30,,,,,,,,2457631.5,57631,0.5140,1.711,0.831,10.02,161.71,252.82,335.49,2.59,2457687.14,817
3758253,23.90,,,,,,,,2457633.5,57633,0.2719,1.533,1.116,17.19,334.24,337.35,17.26,1.95,2457600.26,693
3758261,23.20,,,,,,,,2457632.5,57632,0.2363,1.461,1.115,36.75,162.15,158.39,12.57,1.81,2457609.99,645
3758251,25.50,,,,,,,,2460600.5,60600,0.5636,2.438,1.064,1.35,278.06,77.46,45.02,3.81,2460426.63,1.39e+03
3758258,23.20,,,,,,,,2460600.5,60600,0.5111,2.111,1.032,6.29,175.63,135.12,242.75,3.19,2460965.40,1.12e+03
3758260,24.40,,,,,,,,2457632.5,57632,0.5797,1.526,0.642,6.69,176.35,260.97,328.21,2.41,2457693.33,689
3758272,22.90,,,,,,,,2460600.5,60600,0.4020,2.13,1.274,7.51,129.42,176.86,231.82,2.99,2461004.76,1.14e+03
3758268,23.90,,,,,,,,2460600.5,60600,0.3368,1.736,1.151,10.31,319.19,344.48,215.38,2.32,2460936.22,836
3758274,21.81,,,,,,,,2460600.5,60600,0.6672,2.649,0.881,24.20,331.22,310.09,329.99,4.42,2460731.76,1.57e+03
3758269,23.90,,,,,,,,2460600.5,60600,0.5361,2.562,1.189,5.68,142.48,211.46,350.51,3.94,2460639.97,1.5e+03
3758270,21.79,,,,,,,,2460600.5,60600,0.5258,1.253,0.594,4.85,18.89,95.72,213.34,1.91,2460809.31,513
3758275,20.98,,,,,,,,2460600.5,60600,0.6488,2.38,0.836,6.55,267.58,161.97,55.51,3.92,2460393.77,1.34e+03
3758835,20.96,,,,,,,,2460600.5,60600,0.2635,1.724,1.270,34.75,163.09,258.48,169.27,2.18,2460211.68,827
3758834,20.90,,,,,,,,2460600.5,60600,0.3665,1.952,1.237,4.63,282.49,134.37,308.83,2.67,2460742.14,996
3758839,22.45,,,,,,,,2460600.5,60600,0.2830,1.213,0.870,32.68,157.89,38.00,143.87,1.56,2460405.49,488
3758840,21.40,,,,,,,,2460600.5,60600,0.6104,3.236,1.261,13.77,352.62,297.06,150.34,5.21,2459712.37,2.13e+03
3758841,20.13,0.250,0.257,,,,,,2460600.5,60600,0.4027,1.506,0.899,16.63,354.16,75.91,95.32,2.11,2460421.83,675
3758845,25.10,,,,,,,,2460600.5,60600,0.3606,1.622,1.037,13.76,339.82,341.74,343.28,2.21,2460635.56,755
3758836,20.15,,,,,,,,2460600.5,60600,0.3963,1.157,0.698,35.10,149.15,356.85,50.45,1.61,2460536.83,454
3758843,23.50,,,,,,,,2460600.5,60600,0.3044,1.478,1.028,10.38,151.73,136.86,211.70,1.93,2460870.82,656
3759681,29.57,,,,,,,,2457629.5,57629,0.1553,1.163,0.982,1.94,162.35,127.98,33.86,1.34,2457586.42,458
3758837,23.16,,,,,,,,2460600.5,60600,0.3774,1.849,1.151,10.80,350.21,12.44,77.41,2.55,2460403.07,918
3758838,24.40,,,,,,,,2457634.5,57634,0.0946,0.9771,0.885,37.94,342.71,161.47,202.14,1.07,2457789.18,353
3758842,19.50,,,,,,,,2460600.5,60600,0.4988,2.554,1.280,32.57,170.55,235.27,339.35,3.83,2460686.00,1.49e+03
3758848,22.50,,,,,,,,2460600.5,60600,0.6033,2.54,1.007,22.35,159.69,142.39,10.55,4.07,2460557.19,1.48e+03
3758846,23.25,0.066,0.214,,,,,,2460600.5,60600,0.3849,1.613,0.992,4.84,238.34,158.76,321.67,2.23,2460680.16,748
3758850,25.90,,,,,,,,2460600.5,60600,0.7432,2.566,0.659,13.32,163.68,92.94,3.17,4.47,2460587.29,1.5e+03
3758844,25.56,,,,,,,,2460600.5,60600,0.2706,1.409,1.028,4.29,183.87,129.05,325.22,1.79,2460659.51,611
3758847,26.70,,,,,,,,2460600.5,60600,0.1866,0.9003,0.732,2.01,191.30,357.32,325.89,1.07,2460630.06,312
3758849,24.90,,,,,,,,2457637.5,57637,0.5906,2.644,1.082,15.62,164.10,171.76,1.63,4.21,2457630.37,1.57e+03
3758923,28.30,,,0.0267,,,,,2460600.5,60600,0.2806,0.8733,0.628,1.79,345.07,136.04,228.79,1.12,2460709.14,298
3758927,21.04,,,,,,,,2460600.5,60600,0.2750,1.31,0.950,25.29,188.60,20.52,248.94,1.67,2460769.46,548
3758924,20.75,,,,,,,,2460600.5,60600,0.1978,1.585,1.272,14.31,325.08,71.12,359.43,1.90,2460601.65,729
3758928,24.80,,,,,,,,2460600.5,60600,0.1980,1.122,0.900,6.39,167.85,271.68,221.89,1.34,2460767.10,434
3758929,28.00,,,,,,,,2460600.5,60600,0.3989,1.666,1.002,5.33,340.54,345.84,284.99,2.33,2460764.18,786
3758933,29.20,,,,,,,,2460600.5,60600,0.4329,1.756,0.996,1.65,337.85,345.65,180.68,2.52,2461023.89,850
3758926,21.90,,,,,,,,2460600.5,60600,0.1113,0.9603,0.853,30.57,343.80,145.13,90.30,1.07,2460514.28,344
3758931,27.60,,,,,,,,2460600.5,60600,0.5654,2.204,0.958,0.58,184.43,124.53,180.46,3.45,2461196.38,1.19e+03
3758932,25.00,,,,,,,,2457639.5,57639,0.6133,2.697,1.043,14.86,163.05,195.98,357.33,4.35,2457651.49,1.62e+03
3758930,27.00,,,,,,,,2457637.5,57637,0.5384,2.223,1.026,4.34,341.87,354.37,1.91,3.42,2457631.07,1.21e+03
3759002,23.50,,,,,,,,2457637.5,57637,0.4315,2.111,1.200,5.76,332.63,332.41,13.40,3.02,2457595.79,1.12e+03
3759000,23.00,,,,,,,,2460600.5,60600,0.5693,0.8115,0.349,21.98,170.10,29.15,130.58,1.27,2460503.65,267
3759006,23.50,,,,,,,,2457638.5,57638,0.3009,1.385,0.968,24.23,167.70,210.98,341.30,1.80,2457669.42,595
3758998,23.50,,,,,,,,2460600.5,60600,0.2686,1.514,1.108,28.95,167.72,208.48,107.24,1.92,2460397.77,681
3758999,25.30,,,,,,,,2457638.5,57638,0.5110,2.106,1.030,6.89,166.34,152.27,7.25,3.18,2457616.01,1.12e+03
3759008,26.58,,,,,,,,2460600.5,60600,0.3321,0.8574,0.573,3.19,166.35,318.37,325.00,1.14,2460628.69,290
3759001,27.60,,,,,,,,2460600.5,60600,0.2380,1.288,0.982,6.56,341.75,320.68,221.93,1.59,2460805.33,534
3759004,23.20,,,,,,,,2457638.5,57638,0.2267,1.215,0.939,37.94,342.07,75.12,309.70,1.49,2457706.81,489
3759005,26.51,,,,,,,,2460600.5,60600,0.6323,2.056,0.756,6.68,167.69,246.53,254.36,3.36,2460916.50,1.08e+03
3759003,24.50,,,,,,,,2457646.5,57646,0.7091,2.333,0.679,3.26,355.46,267.00,16.16,3.99,2457588.08,1.3e+03
3759007,23.90,,,,,,,,2457637.5,57637,0.3615,1.161,0.742,39.88,164.18,276.40,304.30,1.58,2457708.23,457
3759245,23.53,,,,,,,,2460600.5,60600,0.1830,1.407,1.150,17.43,324.84,37.25,297.09,1.66,2460707.04,610
3759246,23.30,,,,,,,,2460600.5,60600,0.3005,1.647,1.152,5.91,202.65,122.89,310.38,2.14,2460706.91,772
3759249,24.80,,,,,,,,2457637.5,57637,0.3305,1.581,1.059,15.96,338.40,345.97,9.07,2.10,2457619.21,726
3759248,23.20,,,,,,,,2460600.5,60600,0.2717,1.573,1.146,18.53,337.61,36.17,22.17,2.00,2460556.12,721
3759247,25.36,,,,,,,,2460600.5,60600,0.4933,1.708,0.865,2.29,156.46,246.59,208.50,2.55,2460943.55,815
3759244,25.50,,,,,,,,2460600.5,60600,0.0579,1.022,0.963,29.05,164.47,281.01,211.89,1.08,2460755.77,377
3759250,23.10,,,,,,,,2460600.5,60600,0.4957,2.269,1.144,6.71,190.78,162.66,131.70,3.39,2460143.67,1.25e+03
3759254,22.00,,,,,,,,2460600.5,60600,0.5357,2.494,1.158,9.35,204.60,147.15,18.53,3.83,2460526.41,1.44e+03
3759257,26.10,,,,,,,,2457640.5,57640,0.5036,2.088,1.037,2.09,305.56,15.65,7.49,3.14,2457617.58,1.1e+03
3759253,26.50,,,,,,,,2457639.5,57639,0.6001,2.579,1.031,3.07,169.22,158.33,3.83,4.13,2457623.40,1.51e+03
3759252,23.70,,,,,,,,2460600.5,60600,0.4628,1.914,1.028,2.81,307.31,54.27,17.85,2.80,2460552.55,967
3759258,23.26,,,,,,,,2460600.5,60600,0.1760,1.239,1.021,21.85,348.79,50.88,276.26,1.46,2460717.63,504
3759255,21.62,,,0.22,,,,,2460600.5,60600,0.2628,1.546,1.140,8.94,69.37,357.87,24.49,1.95,2460552.74,702
3759251,23.50,,,,,,,,2460600.5,60600,0.3944,1.814,1.099,4.91,20.64,312.16,119.66,2.53,2460303.84,893
3759275,23.90,,,,,,,,2460600.5,60600,0.5215,2.361,1.130,3.33,276.50,64.98,84.77,3.59,2460288.53,1.32e+03
3759292,28.60,,,,,,,,2460600.5,60600,0.4763,1.727,0.905,2.56,336.38,318.67,222.42,2.55,2460917.43,829
3759279,21.83,,,,,,,,2460600.5,60600,0.1050,1.325,1.186,28.02,176.01,198.34,96.89,1.46,2460450.56,557
3759277,23.40,,,,,,,,2457638.5,57638,0.6695,1.601,0.529,5.07,104.62,129.69,31.88,2.67,2457572.94,740
3759278,25.30,,,,,,,,2460600.5,60600,0.5265,2.201,1.042,2.01,16.79,323.47,175.08,3.36,2460020.31,1.19e+03
3759280,20.97,,,,,,,,2460600.5,60600,0.4803,1.256,0.653,8.21,273.39,187.98,201.02,1.86,2460827.48,514
3759296,20.24,,,,,,,,2460600.5,60600,0.6026,2.702,1.074,32.31,330.00,29.92,293.44,4.33,2460900.41,1.62e+03
3759276,25.10,,,,,,,,2457639.5,57639,0.6127,2.543,0.985,7.76,150.77,234.62,351.62,4.10,2457673.98,1.48e+03
3759282,24.41,,,,,,,,2457638.5,57638,0.1946,1.422,1.145,22.11,157.24,159.23,17.77,1.70,2457607.94,619
3759281,23.00,,,,,,,,2457639.5,57639,0.7059,2.657,0.781,9.07,107.53,159.69,13.65,4.53,2457579.52,1.58e+03
3759283,24.30,,,,,,,,2457639.5,57639,0.5127,2.111,1.028,6.92,54.31,250.53,12.97,3.19,2457599.16,1.12e+03
3759290,20.48,,,,,,,,2460600.5,60600,0.3642,1.671,1.063,30.68,194.20,185.93,247.15,2.28,2460847.91,789
3759286,24.80,,,,,,,,2460600.5,60600,0.5684,2.499,1.079,2.22,164.52,191.08,16.12,3.92,2460535.90,1.44e+03
3759284,23.20,,,,,,,,2460600.5,60600,0.3663,1.644,1.042,5.32,160.92,248.05,270.70,2.25,2460791.57,770
3759294,23.90,,,,,,,,2460600.5,60600,0.4205,1.979,1.147,6.12,149.61,217.83,318.45,2.81,2460717.88,1.02e+03
3759285,23.60,,,,,,,,2460600.5,60600,0.2628,1.022,0.753,17.18,160.90,336.99,172.62,1.29,2460419.50,377
3759287,23.40,,,,,,,,2457641.5,57641,0.3788,1.631,1.013,13.60,1.47,274.76,36.37,2.25,2457564.65,761
3759293,23.60,,,,,,,,2460600.5,60600,0.5225,0.9246,0.442,5.15,153.26,55.64,124.90,1.41,2460487.83,325
3759291,24.60,,,,,,,,2460600.5,60600,0.3406,1.713,1.129,8.53,154.36,175.46,230.46,2.30,2460895.10,819
3759289,23.57,,,,,,,,2460600.5,60600,0.4008,1.256,0.752,19.78,357.92,92.73,219.11,1.76,2460801.64,514
3759288,26.20,,,,,,,,2460600.5,60600,0.1604,1.164,0.977,9.31,174.60,227.89,123.76,1.35,2460442.90,458
3759295,28.20,,,,,,,,2460600.5,60600,0.0732,1.075,0.996,5.36,345.20,42.15,61.69,1.15,2460530.72,407
3759297,27.20,,,,,,,,2460600.5,60600,0.6595,2.322,0.791,2.10,342.65,69.99,90.22,3.85,2460276.60,1.29e+03
3759315,25.50,,,,,,,,2457640.5,57640,0.5055,1.973,0.975,8.18,172.16,209.48,349.91,2.97,2457668.86,1.01e+03
3759316,21.30,,,,,,,,2460600.5,60600,0.4989,2.56,1.283,15.72,12.77,30.34,336.12,3.84,2460699.74,1.5e+03
3759319,18.06,,,,,,,,2457619.5,57619,0.7199,2.662,0.746,35.90,211.95,353.89,12.94,4.58,2457562.46,1.59e+03
3759317,23.84,,,,,,,,2460600.5,60600,0.3523,1.291,0.836,16.31,344.50,282.34,233.17,1.75,2460789.27,536
3759318,24.40,,,,,,,,2460600.5,60600,0.3687,0.8282,0.523,34.16,172.27,326.86,144.55,1.13,2460489.97,275
